"id" "day" "beep" "obs" "StressEvents" "Valence"
67 4 5 35 1 5
67 4 6 36 1 6
67 4 7 37 0 3
67 4 8 38 1 6
67 4 9 39 0 5
67 4 10 40 1 4
67 5 1 41 0 6
67 5 2 42 1 4
67 5 3 43 1 5
67 5 4 44 1 5
67 5 5 45 0 5
67 5 6 46 1 4
67 5 7 47 0 5
67 5 8 48 0 5
67 5 9 49 0 5
67 5 10 50 0 4
67 6 1 51 0 4
67 6 2 52 0 4
67 6 3 53 0 6
67 6 4 54 0 5
67 6 5 55 0 5
67 6 6 56 0 6
67 6 7 57 0 6
67 6 8 58 0 6
67 6 9 59 0 4
67 6 10 60 0 6
67 7 1 61 1 5
67 7 2 62 0 5
67 7 3 63 0 5
67 7 4 64 0 5
67 7 5 65 0 5
67 7 6 66 0 5
67 7 7 67 0 5
67 7 8 68 0 5
67 7 9 69 0 5
67 7 10 70 0 4
68 1 1 1 0 5
68 1 2 2 0 5
68 1 3 3 1 5
68 1 4 4 1 5
68 1 5 5 3 4
68 1 6 6 1 5
68 1 7 7 0 6
68 1 8 8 0 6
68 1 9 9 0 7
68 1 10 10 0 5
68 2 1 11 2 4
68 2 2 12 0 5
68 2 3 13 1 4
68 2 4 14 2 6
68 2 5 15 1 4
68 2 6 16 1 5
68 2 7 17 0 5
68 2 8 18 0 3
68 2 9 19 0 5
68 2 10 20 2 4
68 3 1 21 0 6
68 3 2 22 1 3
68 3 3 23 0 5
68 3 4 24 0 4
68 3 5 25 0 6
68 3 6 26 2 4
68 3 7 27 1 6
68 3 8 28 1 5
68 3 9 29 0 5
68 3 10 30 1 6
68 4 1 31 0 5
68 4 2 32 0 6
68 4 3 33 0 6
68 4 4 34 0 6
68 4 5 35 1 3
68 4 6 36 0 5
68 4 7 37 0 4
68 4 8 38 1 6
68 4 9 39 1 6
68 4 10 40 1 5
68 5 1 41 0 5
68 5 2 42 1 4
68 5 3 43 1 6
68 5 4 44 0 6
68 5 5 45 0 4
68 5 6 46 0 4
68 5 7 47 0 6
68 5 8 48 1 6
68 5 9 49 0 5
68 5 10 50 1 5
68 6 1 51 0 5
68 6 2 52 3 5
68 6 3 53 0 5
68 6 4 54 0 6
68 6 5 55 0 5
68 6 6 56 0 3
68 6 7 57 0 5
68 6 8 58 1 4
68 6 9 59 1 6
68 6 10 60 0 4
68 7 1 61 1 5
68 7 2 62 1 5
68 7 3 63 0 5
68 7 4 64 0 4
68 7 5 65 1 4
68 7 6 66 0 4
68 7 7 67 1 6
68 7 8 68 0 5
68 7 9 69 1 6
68 7 10 70 1 5
69 1 1 1 1 5
69 1 2 2 0 6
69 1 3 3 1 4
69 1 4 4 0 6
69 1 5 5 0 6
69 1 6 6 0 5
69 1 7 7 0 5
69 1 8 8 0 5
69 1 9 9 0 5
69 1 10 10 1 5
69 2 1 11 0 5
69 2 2 12 0 6
69 2 3 13 0 5
69 2 4 14 0 5
69 2 5 15 0 4
69 2 6 16 0 5
69 2 7 17 1 4
69 2 8 18 0 4
69 2 9 19 0 6
69 2 10 20 1 4
69 3 1 21 0 4
69 3 2 22 0 5
69 3 3 23 0 5
69 3 4 24 0 4
69 3 5 25 0 5
69 3 6 26 0 4
69 3 7 27 0 6
69 3 8 28 1 5
69 3 9 29 2 6
69 3 10 30 0 4
69 4 1 31 1 5
69 4 2 32 2 5
69 4 3 33 0 5
69 4 4 34 1 5
69 4 5 35 2 4
69 4 6 36 0 5
69 4 7 37 0 5
69 4 8 38 0 4
69 4 9 39 0 6
69 4 10 40 0 6
69 5 1 41 1 6
69 5 2 42 0 5
69 5 3 43 1 5
69 5 4 44 0 5
69 5 5 45 1 4
69 5 6 46 0 5
69 5 7 47 0 5
69 5 8 48 0 3
69 5 9 49 0 6
69 5 10 50 0 4
69 6 1 51 1 3
69 6 2 52 1 5
69 6 3 53 0 5
69 6 4 54 0 5
69 6 5 55 0 5
69 6 6 56 0 4
69 6 7 57 0 5
69 6 8 58 0 6
69 6 9 59 0 4
69 6 10 60 0 5
69 7 1 61 0 5
69 7 2 62 0 5
69 7 3 63 0 6
69 7 4 64 0 5
69 7 5 65 0 6
69 7 6 66 0 5
69 7 7 67 1 6
69 7 8 68 0 5
69 7 9 69 0 5
69 7 10 70 0 5
70 1 1 1 0 5
70 1 2 2 1 5
70 1 3 3 0 5
70 1 4 4 0 5
70 1 5 5 0 4
70 1 6 6 1 5
70 1 7 7 0 5
70 1 8 8 0 6
70 1 9 9 0 5
70 1 10 10 1 5
70 2 1 11 0 6
70 2 2 12 1 5
70 2 3 13 0 5
70 2 4 14 0 5
70 2 5 15 0 5
70 2 6 16 0 5
70 2 7 17 0 5
70 2 8 18 0 5
70 2 9 19 0 4
70 2 10 20 0 5
70 3 1 21 2 5
70 3 2 22 0 5
70 3 3 23 0 6
70 3 4 24 0 5
70 3 5 25 1 5
70 3 6 26 1 5
70 3 7 27 0 6
70 3 8 28 0 5
70 3 9 29 0 5
70 3 10 30 1 5
70 4 1 31 0 5
70 4 2 32 0 5
70 4 3 33 1 6
70 4 4 34 0 6
70 4 5 35 1 5
70 4 6 36 0 5
70 4 7 37 0 6
70 4 8 38 0 5
70 4 9 39 0 5
70 4 10 40 0 4
70 5 1 41 0 5
70 5 2 42 0 5
70 5 3 43 0 4
70 5 4 44 0 4
70 5 5 45 0 5
70 5 6 46 0 4
70 5 7 47 0 6
70 5 8 48 0 4
70 5 9 49 0 4
70 5 10 50 0 5
70 6 1 51 0 5
70 6 2 52 0 5
70 6 3 53 0 5
70 6 4 54 0 5
70 6 5 55 0 4
70 6 6 56 0 5
70 6 7 57 0 4
70 6 8 58 0 4
70 6 9 59 0 5
70 6 10 60 1 5
70 7 1 61 0 4
70 7 2 62 0 4
70 7 3 63 0 4
70 7 4 64 0 4
70 7 5 65 0 5
70 7 6 66 1 5
70 7 7 67 0 6
70 7 8 68 0 4
70 7 9 69 1 5
70 7 10 70 0 5
71 1 1 1 0 5
71 1 2 2 1 4
71 1 3 3 0 6
71 1 4 4 0 5
71 1 5 5 0 6
71 1 6 6 0 4
71 1 7 7 1 5
71 1 8 8 0 5
71 1 9 9 0 5
71 1 10 10 1 5
71 2 1 11 1 5
71 2 2 12 1 5
71 2 3 13 2 6
71 2 4 14 2 4
71 2 5 15 1 5
71 2 6 16 1 5
71 2 7 17 0 6
71 2 8 18 1 6
71 2 9 19 0 5
71 2 10 20 0 5
71 3 1 21 1 6
71 3 2 22 2 5
71 3 3 23 0 5
71 3 4 24 0 6
71 3 5 25 1 5
71 3 6 26 0 5
71 3 7 27 1 5
71 3 8 28 1 5
71 3 9 29 0 6
71 3 10 30 0 5
71 4 1 31 1 6
71 4 2 32 0 5
71 4 3 33 1 6
71 4 4 34 1 6
71 4 5 35 1 5
71 4 6 36 0 5
71 4 7 37 1 5
71 4 8 38 0 5
71 4 9 39 0 5
71 4 10 40 1 5
71 5 1 41 1 5
71 5 2 42 0 6
71 5 3 43 1 5
71 5 4 44 0 4
71 5 5 45 0 5
71 5 6 46 2 5
71 5 7 47 1 6
71 5 8 48 0 4
71 5 9 49 1 4
71 5 10 50 0 5
71 6 1 51 1 6
71 6 2 52 1 5
71 6 3 53 0 6
71 6 4 54 1 6
71 6 5 55 1 4
71 6 6 56 1 6
71 6 7 57 0 5
71 6 8 58 0 6
71 6 9 59 1 6
71 6 10 60 0 5
71 7 1 61 1 6
71 7 2 62 1 5
71 7 3 63 0 6
71 7 4 64 1 3
71 7 5 65 1 4
71 7 6 66 2 5
71 7 7 67 2 5
71 7 8 68 3 3
71 7 9 69 0 4
71 7 10 70 0 6
72 1 1 1 1 4
72 1 2 2 1 5
72 1 3 3 1 5
72 1 4 4 2 5
72 1 5 5 0 5
72 1 6 6 0 5
72 1 7 7 1 5
72 1 8 8 2 3
72 1 9 9 0 5
72 1 10 10 1 5
72 2 1 11 3 5
72 2 2 12 1 6
72 2 3 13 2 5
72 2 4 14 2 5
72 2 5 15 1 4
72 2 6 16 2 5
72 2 7 17 0 4
72 2 8 18 1 6
72 2 9 19 3 5
72 2 10 20 3 5
72 3 1 21 2 5
72 3 2 22 3 4
72 3 3 23 1 5
72 3 4 24 3 4
72 3 5 25 4 5
72 3 6 26 5 5
72 3 7 27 0 5
72 3 8 28 1 5
72 3 9 29 2 5
72 3 10 30 2 5
72 4 1 31 2 4
72 4 2 32 2 5
72 4 3 33 2 5
72 4 4 34 1 6
72 4 5 35 0 5
72 4 6 36 2 5
72 4 7 37 3 7
72 4 8 38 2 4
72 4 9 39 1 5
72 4 10 40 2 5
72 5 1 41 3 5
72 5 2 42 1 5
72 5 3 43 1 4
72 5 4 44 1 4
72 5 5 45 0 5
72 5 6 46 4 6
72 5 7 47 0 5
72 5 8 48 0 6
72 5 9 49 3 5
72 5 10 50 1 5
72 6 1 51 2 5
72 6 2 52 0 5
72 6 3 53 0 5
72 6 4 54 0 6
72 6 5 55 1 5
72 6 6 56 1 6
72 6 7 57 1 5
72 6 8 58 1 5
72 6 9 59 0 5
72 6 10 60 1 4
72 7 1 61 2 5
72 7 2 62 1 5
72 7 3 63 1 6
72 7 4 64 3 6
72 7 5 65 1 4
72 7 6 66 1 5
72 7 7 67 3 6
72 7 8 68 3 4
72 7 9 69 2 5
72 7 10 70 1 5
73 1 1 1 0 5
73 1 2 2 0 4
73 1 3 3 1 5
73 1 4 4 0 7
73 1 5 5 0 5
73 1 6 6 0 5
73 1 7 7 0 5
73 1 8 8 0 4
73 1 9 9 0 6
73 1 10 10 0 6
73 2 1 11 1 5
73 2 2 12 0 5
73 2 3 13 0 5
73 2 4 14 3 5
73 2 5 15 3 4
73 2 6 16 0 5
73 2 7 17 0 5
73 2 8 18 1 6
73 2 9 19 0 4
73 2 10 20 1 4
73 3 1 21 0 5
73 3 2 22 0 5
73 3 3 23 1 6
73 3 4 24 0 5
73 3 5 25 0 5
73 3 6 26 0 6
73 3 7 27 1 5
73 3 8 28 0 6
73 3 9 29 1 6
73 3 10 30 0 5
73 4 1 31 1 6
73 4 2 32 1 4
73 4 3 33 0 4
73 4 4 34 0 6
73 4 5 35 0 4
73 4 6 36 0 5
73 4 7 37 0 5
73 4 8 38 1 6
73 4 9 39 0 6
73 4 10 40 0 5
73 5 1 41 1 5
73 5 2 42 1 6
73 5 3 43 0 6
73 5 4 44 1 4
73 5 5 45 1 4
73 5 6 46 1 4
73 5 7 47 1 5
73 5 8 48 1 5
73 5 9 49 0 7
73 5 10 50 0 5
73 6 1 51 0 5
73 6 2 52 1 5
73 6 3 53 0 5
73 6 4 54 1 5
73 6 5 55 1 4
73 6 6 56 0 5
73 6 7 57 1 3
73 6 8 58 0 4
73 6 9 59 1 6
73 6 10 60 0 5
73 7 1 61 0 5
73 7 2 62 0 5
73 7 3 63 0 6
73 7 4 64 0 5
73 7 5 65 0 5
73 7 6 66 0 5
73 7 7 67 0 5
73 7 8 68 0 5
73 7 9 69 0 6
73 7 10 70 1 5
74 1 1 1 0 7
74 1 2 2 2 5
74 1 3 3 2 5
74 1 4 4 0 5
74 1 5 5 2 6
74 1 6 6 0 5
74 1 7 7 2 5
74 1 8 8 1 5
74 1 9 9 0 4
74 1 10 10 1 6
74 2 1 11 1 4
74 2 2 12 0 5
74 2 3 13 2 6
74 2 4 14 2 4
74 2 5 15 1 5
74 2 6 16 0 5
74 2 7 17 3 4
74 2 8 18 1 5
74 2 9 19 2 6
74 2 10 20 0 4
74 3 1 21 2 4
74 3 2 22 1 5
74 3 3 23 0 5
74 3 4 24 0 5
74 3 5 25 2 5
74 3 6 26 1 5
74 3 7 27 1 7
74 3 8 28 0 5
74 3 9 29 3 4
74 3 10 30 1 4
74 4 1 31 0 5
74 4 2 32 2 5
74 4 3 33 1 6
74 4 4 34 0 5
74 4 5 35 1 5
74 4 6 36 2 4
74 4 7 37 1 5
74 4 8 38 1 5
74 4 9 39 1 4
74 4 10 40 0 4
74 5 1 41 3 4
74 5 2 42 0 6
74 5 3 43 1 5
74 5 4 44 0 5
74 5 5 45 0 6
74 5 6 46 1 5
74 5 7 47 0 6
74 5 8 48 1 5
74 5 9 49 1 6
74 5 10 50 1 4
74 6 1 51 2 5
74 6 2 52 1 6
74 6 3 53 1 6
74 6 4 54 0 5
74 6 5 55 1 5
74 6 6 56 0 5
74 6 7 57 0 5
74 6 8 58 2 5
74 6 9 59 1 5
74 6 10 60 1 6
74 7 1 61 2 4
74 7 2 62 1 5
74 7 3 63 0 5
74 7 4 64 0 3
74 7 5 65 3 6
74 7 6 66 2 5
74 7 7 67 0 4
74 7 8 68 1 5
74 7 9 69 3 7
74 7 10 70 1 5
75 1 1 1 1 4
75 1 2 2 0 5
75 1 3 3 1 6
75 1 4 4 0 5
75 1 5 5 0 5
75 1 6 6 1 6
75 1 7 7 2 4
75 1 8 8 3 5
75 1 9 9 1 5
75 1 10 10 0 5
75 2 1 11 0 7
75 2 2 12 0 5
75 2 3 13 0 6
75 2 4 14 2 4
75 2 5 15 1 5
75 2 6 16 3 5
75 2 7 17 1 5
75 2 8 18 2 5
75 2 9 19 2 4
75 2 10 20 0 6
75 3 1 21 1 7
75 3 2 22 1 5
75 3 3 23 0 5
75 3 4 24 2 6
75 3 5 25 1 4
75 3 6 26 3 5
75 3 7 27 1 7
75 3 8 28 2 4
75 3 9 29 1 6
75 3 10 30 1 5
75 4 1 31 0 5
75 4 2 32 5 5
75 4 3 33 3 5
75 4 4 34 2 6
75 4 5 35 0 5
75 4 6 36 1 4
75 4 7 37 1 6
75 4 8 38 1 6
75 4 9 39 1 5
75 4 10 40 1 4
75 5 1 41 1 5
75 5 2 42 2 4
75 5 3 43 0 4
75 5 4 44 1 6
75 5 5 45 1 4
75 5 6 46 0 5
75 5 7 47 2 5
75 5 8 48 0 4
75 5 9 49 0 5
75 5 10 50 0 5
75 6 1 51 0 6
75 6 2 52 3 7
75 6 3 53 3 6
75 6 4 54 1 6
75 6 5 55 3 6
75 6 6 56 1 6
75 6 7 57 1 5
75 6 8 58 2 5
75 6 9 59 0 4
75 6 10 60 1 4
75 7 1 61 2 4
75 7 2 62 1 4
75 7 3 63 1 6
75 7 4 64 0 5
75 7 5 65 2 5
75 7 6 66 2 5
75 7 7 67 1 6
75 7 8 68 1 6
75 7 9 69 0 4
75 7 10 70 2 4
76 1 1 1 0 4
76 1 2 2 0 5
76 1 3 3 0 5
76 1 4 4 0 6
76 1 5 5 0 5
76 1 6 6 0 5
76 1 7 7 0 6
76 1 8 8 0 5
76 1 9 9 0 4
76 1 10 10 0 4
76 2 1 11 0 4
76 2 2 12 0 4
76 2 3 13 0 4
76 2 4 14 0 6
76 2 5 15 0 4
76 2 6 16 0 5
76 2 7 17 0 7
76 2 8 18 0 5
76 2 9 19 0 5
76 2 10 20 0 6
76 3 1 21 0 5
76 3 2 22 1 4
76 3 3 23 0 4
76 3 4 24 1 5
76 3 5 25 0 5
76 3 6 26 0 5
76 3 7 27 0 5
76 3 8 28 0 6
76 3 9 29 1 5
76 3 10 30 0 6
76 4 1 31 1 5
76 4 2 32 1 6
76 4 3 33 0 5
76 4 4 34 0 5
76 4 5 35 0 5
76 4 6 36 0 4
76 4 7 37 0 4
76 4 8 38 0 5
76 4 9 39 0 4
76 4 10 40 0 5
76 5 1 41 0 6
76 5 2 42 1 4
76 5 3 43 0 5
76 5 4 44 0 4
76 5 5 45 0 6
76 5 6 46 0 5
76 5 7 47 0 6
76 5 8 48 0 5
76 5 9 49 0 6
76 5 10 50 0 5
76 6 1 51 0 5
76 6 2 52 1 6
76 6 3 53 0 5
76 6 4 54 0 5
76 6 5 55 1 5
76 6 6 56 0 5
76 6 7 57 0 5
76 6 8 58 0 5
76 6 9 59 0 5
76 6 10 60 1 6
76 7 1 61 0 6
76 7 2 62 0 5
76 7 3 63 0 4
76 7 4 64 0 6
76 7 5 65 0 5
76 7 6 66 0 6
76 7 7 67 0 4
76 7 8 68 0 4
76 7 9 69 0 5
76 7 10 70 0 4
77 1 1 1 0 7
77 1 2 2 0 4
77 1 3 3 0 5
77 1 4 4 0 4
77 1 5 5 1 7
77 1 6 6 0 6
77 1 7 7 0 5
77 1 8 8 0 5
77 1 9 9 0 5
77 1 10 10 0 4
77 2 1 11 0 4
77 2 2 12 0 4
77 2 3 13 0 6
77 2 4 14 1 5
77 2 5 15 0 5
77 2 6 16 2 5
77 2 7 17 0 6
77 2 8 18 0 4
77 2 9 19 1 5
77 2 10 20 1 4
77 3 1 21 0 6
77 3 2 22 1 6
77 3 3 23 1 5
77 3 4 24 0 5
77 3 5 25 0 3
77 3 6 26 1 5
77 3 7 27 0 5
77 3 8 28 0 5
77 3 9 29 0 6
77 3 10 30 0 4
77 4 1 31 1 6
77 4 2 32 0 4
77 4 3 33 1 4
77 4 4 34 0 7
77 4 5 35 0 6
77 4 6 36 0 6
77 4 7 37 0 5
77 4 8 38 0 5
77 4 9 39 0 6
77 4 10 40 0 6
77 5 1 41 0 4
77 5 2 42 0 4
77 5 3 43 0 4
77 5 4 44 1 5
77 5 5 45 0 3
77 5 6 46 0 5
77 5 7 47 1 4
77 5 8 48 0 5
77 5 9 49 1 4
77 5 10 50 0 6
77 6 1 51 2 5
77 6 2 52 1 5
77 6 3 53 1 6
77 6 4 54 2 4
77 6 5 55 0 4
77 6 6 56 1 5
77 6 7 57 0 5
77 6 8 58 0 5
77 6 9 59 1 5
77 6 10 60 0 4
77 7 1 61 0 5
77 7 2 62 1 5
77 7 3 63 2 4
77 7 4 64 0 6
77 7 5 65 2 5
77 7 6 66 0 6
77 7 7 67 0 5
77 7 8 68 1 5
77 7 9 69 0 4
77 7 10 70 2 5
78 1 1 1 2 4
78 1 2 2 1 6
78 1 3 3 1 4
78 1 4 4 2 5
78 1 5 5 3 5
78 1 6 6 3 4
78 1 7 7 2 6
78 1 8 8 4 5
78 1 9 9 1 5
78 1 10 10 3 5
78 2 1 11 0 5
78 2 2 12 2 6
78 2 3 13 3 5
78 2 4 14 1 6
78 2 5 15 1 3
78 2 6 16 0 5
78 2 7 17 3 5
78 2 8 18 1 5
78 2 9 19 2 5
78 2 10 20 5 5
78 3 1 21 0 5
78 3 2 22 2 6
78 3 3 23 0 5
78 3 4 24 1 6
78 3 5 25 0 5
78 3 6 26 2 4
78 3 7 27 4 6
78 3 8 28 1 5
78 3 9 29 1 6
78 3 10 30 3 4
78 4 1 31 1 5
78 4 2 32 2 5
78 4 3 33 1 6
78 4 4 34 0 6
78 4 5 35 0 5
78 4 6 36 1 5
78 4 7 37 3 6
78 4 8 38 2 6
78 4 9 39 2 4
78 4 10 40 1 6
78 5 1 41 2 6
78 5 2 42 1 5
78 5 3 43 0 7
78 5 4 44 1 6
78 5 5 45 3 5
78 5 6 46 0 6
78 5 7 47 2 5
78 5 8 48 1 5
78 5 9 49 2 3
78 5 10 50 1 5
78 6 1 51 2 5
78 6 2 52 1 6
78 6 3 53 1 5
78 6 4 54 2 5
78 6 5 55 2 6
78 6 6 56 3 5
78 6 7 57 1 4
78 6 8 58 6 5
78 6 9 59 3 5
78 6 10 60 1 5
78 7 1 61 2 4
78 7 2 62 2 5
78 7 3 63 2 6
78 7 4 64 1 4
78 7 5 65 2 5
78 7 6 66 1 5
78 7 7 67 1 5
78 7 8 68 1 5
78 7 9 69 2 5
78 7 10 70 1 5
79 1 1 1 2 4
79 1 2 2 0 5
79 1 3 3 1 4
79 1 4 4 0 5
79 1 5 5 0 6
79 1 6 6 1 5
79 1 7 7 0 5
79 1 8 8 1 4
79 1 9 9 0 6
79 1 10 10 0 5
79 2 1 11 1 5
79 2 2 12 2 6
79 2 3 13 1 5
79 2 4 14 2 6
79 2 5 15 0 4
79 2 6 16 4 4
79 2 7 17 1 5
79 2 8 18 1 6
79 2 9 19 1 5
79 2 10 20 1 5
79 3 1 21 0 6
79 3 2 22 1 5
79 3 3 23 0 4
79 3 4 24 1 4
79 3 5 25 0 5
79 3 6 26 1 4
79 3 7 27 3 6
79 3 8 28 0 5
79 3 9 29 0 6
79 3 10 30 0 6
79 4 1 31 0 6
79 4 2 32 0 6
79 4 3 33 0 5
79 4 4 34 0 6
79 4 5 35 1 4
79 4 6 36 1 5
79 4 7 37 1 6
79 4 8 38 1 6
79 4 9 39 0 5
79 4 10 40 0 6
79 5 1 41 0 4
79 5 2 42 0 4
79 5 3 43 0 5
79 5 4 44 0 5
79 5 5 45 2 5
79 5 6 46 0 4
79 5 7 47 0 4
79 5 8 48 1 6
79 5 9 49 0 6
79 5 10 50 1 5
79 6 1 51 1 6
79 6 2 52 1 5
79 6 3 53 0 6
79 6 4 54 2 5
79 6 5 55 0 5
79 6 6 56 2 5
79 6 7 57 0 5
79 6 8 58 0 6
79 6 9 59 0 5
79 6 10 60 0 4
79 7 1 61 0 5
79 7 2 62 0 6
79 7 3 63 1 4
79 7 4 64 1 4
79 7 5 65 0 5
79 7 6 66 1 5
79 7 7 67 0 6
79 7 8 68 0 5
79 7 9 69 2 5
79 7 10 70 1 5
80 1 1 1 0 6
80 1 2 2 2 6
80 1 3 3 0 4
80 1 4 4 1 5
80 1 5 5 0 6
80 1 6 6 0 3
80 1 7 7 2 3
80 1 8 8 1 5
80 1 9 9 0 5
80 1 10 10 2 5
80 2 1 11 0 6
80 2 2 12 0 6
80 2 3 13 0 6
80 2 4 14 1 5
80 2 5 15 1 5
80 2 6 16 3 5
80 2 7 17 1 4
80 2 8 18 1 4
80 2 9 19 1 6
80 2 10 20 2 5
80 3 1 21 0 4
80 3 2 22 0 6
80 3 3 23 0 5
80 3 4 24 2 5
80 3 5 25 1 5
80 3 6 26 0 5
80 3 7 27 0 5
80 3 8 28 0 5
80 3 9 29 0 5
80 3 10 30 2 5
80 4 1 31 3 6
80 4 2 32 2 5
80 4 3 33 2 6
80 4 4 34 1 5
80 4 5 35 1 5
80 4 6 36 1 6
80 4 7 37 1 5
80 4 8 38 1 6
80 4 9 39 0 6
80 4 10 40 0 5
80 5 1 41 1 6
80 5 2 42 2 5
80 5 3 43 0 4
80 5 4 44 0 6
80 5 5 45 1 5
80 5 6 46 0 5
80 5 7 47 0 6
80 5 8 48 0 4
80 5 9 49 0 5
80 5 10 50 2 5
80 6 1 51 3 5
80 6 2 52 1 5
80 6 3 53 1 6
80 6 4 54 2 4
80 6 5 55 0 6
80 6 6 56 1 4
80 6 7 57 0 6
80 6 8 58 2 5
80 6 9 59 0 6
80 6 10 60 2 5
80 7 1 61 2 5
80 7 2 62 1 4
80 7 3 63 1 4
80 7 4 64 0 5
80 7 5 65 1 5
80 7 6 66 2 5
80 7 7 67 3 5
80 7 8 68 0 6
80 7 9 69 3 4
80 7 10 70 1 5
81 1 1 1 0 6
81 1 2 2 1 5
81 1 3 3 0 5
81 1 4 4 0 5
81 1 5 5 1 4
81 1 6 6 1 4
81 1 7 7 0 5
81 1 8 8 0 5
81 1 9 9 0 4
81 1 10 10 0 5
81 2 1 11 0 6
81 2 2 12 1 3
81 2 3 13 1 6
81 2 4 14 0 6
81 2 5 15 0 4
81 2 6 16 0 4
81 2 7 17 0 5
81 2 8 18 0 5
81 2 9 19 0 4
81 2 10 20 0 5
81 3 1 21 0 7
81 3 2 22 0 6
81 3 3 23 0 6
81 3 4 24 0 4
81 3 5 25 0 5
81 3 6 26 0 4
81 3 7 27 0 5
81 3 8 28 0 5
81 3 9 29 0 7
81 3 10 30 1 5
81 4 1 31 2 5
81 4 2 32 1 4
81 4 3 33 1 5
81 4 4 34 1 4
81 4 5 35 0 4
81 4 6 36 1 5
81 4 7 37 1 4
81 4 8 38 3 4
81 4 9 39 0 5
81 4 10 40 0 6
81 5 1 41 0 6
81 5 2 42 0 5
81 5 3 43 1 5
81 5 4 44 0 4
81 5 5 45 0 5
81 5 6 46 0 6
81 5 7 47 1 4
81 5 8 48 0 6
81 5 9 49 1 5
81 5 10 50 0 5
81 6 1 51 0 4
81 6 2 52 0 5
81 6 3 53 0 6
81 6 4 54 1 5
81 6 5 55 0 4
81 6 6 56 0 6
81 6 7 57 1 4
81 6 8 58 0 4
81 6 9 59 0 5
81 6 10 60 0 4
81 7 1 61 0 5
81 7 2 62 0 5
81 7 3 63 0 5
81 7 4 64 0 6
81 7 5 65 0 5
81 7 6 66 0 4
81 7 7 67 0 5
81 7 8 68 0 4
81 7 9 69 1 5
81 7 10 70 0 5
82 1 1 1 0 4
82 1 2 2 0 6
82 1 3 3 0 5
82 1 4 4 1 5
82 1 5 5 1 5
82 1 6 6 1 4
82 1 7 7 1 5
82 1 8 8 0 4
82 1 9 9 1 6
82 1 10 10 0 7
82 2 1 11 0 5
82 2 2 12 0 5
82 2 3 13 1 5
82 2 4 14 0 6
82 2 5 15 0 4
82 2 6 16 1 4
82 2 7 17 0 5
82 2 8 18 0 5
82 2 9 19 0 4
82 2 10 20 0 4
82 3 1 21 0 5
82 3 2 22 1 6
82 3 3 23 0 7
82 3 4 24 1 6
82 3 5 25 0 4
82 3 6 26 0 6
82 3 7 27 0 5
82 3 8 28 0 5
82 3 9 29 1 5
82 3 10 30 1 6
82 4 1 31 0 5
82 4 2 32 0 5
82 4 3 33 0 6
82 4 4 34 0 6
82 4 5 35 0 6
82 4 6 36 0 6
82 4 7 37 1 5
82 4 8 38 0 4
82 4 9 39 2 5
82 4 10 40 0 4
82 5 1 41 0 6
82 5 2 42 0 5
82 5 3 43 1 5
82 5 4 44 0 5
82 5 5 45 0 3
82 5 6 46 0 5
82 5 7 47 0 6
82 5 8 48 0 5
82 5 9 49 0 6
82 5 10 50 0 4
82 6 1 51 0 5
82 6 2 52 0 5
82 6 3 53 0 5
82 6 4 54 0 5
82 6 5 55 1 6
82 6 6 56 0 5
82 6 7 57 0 5
82 6 8 58 0 6
82 6 9 59 0 5
82 6 10 60 0 5
82 7 1 61 1 4
82 7 2 62 0 6
82 7 3 63 0 4
82 7 4 64 1 5
82 7 5 65 0 6
82 7 6 66 0 6
82 7 7 67 1 5
82 7 8 68 1 3
82 7 9 69 0 6
82 7 10 70 1 5
83 1 1 1 2 6
83 1 2 2 1 4
83 1 3 3 1 5
83 1 4 4 1 6
83 1 5 5 0 5
83 1 6 6 0 5
83 1 7 7 1 6
83 1 8 8 0 4
83 1 9 9 2 5
83 1 10 10 0 5
83 2 1 11 0 6
83 2 2 12 2 4
83 2 3 13 1 5
83 2 4 14 2 5
83 2 5 15 0 7
83 2 6 16 1 6
83 2 7 17 0 3
83 2 8 18 0 5
83 2 9 19 2 5
83 2 10 20 0 6
83 3 1 21 1 5
83 3 2 22 1 6
83 3 3 23 2 5
83 3 4 24 0 5
83 3 5 25 1 5
83 3 6 26 1 5
83 3 7 27 1 5
83 3 8 28 0 6
83 3 9 29 0 5
83 3 10 30 0 4
83 4 1 31 0 6
83 4 2 32 1 4
83 4 3 33 1 5
83 4 4 34 1 5
83 4 5 35 0 5
83 4 6 36 0 6
83 4 7 37 0 5
83 4 8 38 0 5
83 4 9 39 0 5
83 4 10 40 0 5
83 5 1 41 1 6
83 5 2 42 5 5
83 5 3 43 0 5
83 5 4 44 1 5
83 5 5 45 2 4
83 5 6 46 1 6
83 5 7 47 0 5
83 5 8 48 0 5
83 5 9 49 1 5
83 5 10 50 0 5
83 6 1 51 0 5
83 6 2 52 0 5
83 6 3 53 1 6
83 6 4 54 1 5
83 6 5 55 0 6
83 6 6 56 0 5
83 6 7 57 1 5
83 6 8 58 1 5
83 6 9 59 4 5
83 6 10 60 0 5
83 7 1 61 0 6
83 7 2 62 0 4
83 7 3 63 1 6
83 7 4 64 1 5
83 7 5 65 2 5
83 7 6 66 0 5
83 7 7 67 1 5
83 7 8 68 1 6
83 7 9 69 2 5
83 7 10 70 0 5
84 1 1 1 0 5
84 1 2 2 2 5
84 1 3 3 0 4
84 1 4 4 1 6
84 1 5 5 1 4
84 1 6 6 0 4
84 1 7 7 0 5
84 1 8 8 0 5
