"Beep" "Day" "subjno" "Beepno" "PA" "NA." "PA_lag" "NA._lag"
7 6 6 57 0.654815786515268 3.06117331803025 2.80790701897536 2.79036629422171
8 6 6 58 0.165372173508811 2.69286682038875 0.654815786515268 3.06117331803025
9 6 6 59 0.554710379547911 1.85595399479705 0.165372173508811 2.69286682038875
10 6 6 60 -0.0234703253561467 2.75106469050452 0.554710379547911 1.85595399479705
1 1 7 1 7.278560323931 3.49173376733028 NA NA
2 1 7 2 8.04128742665456 3.06340499281574 7.278560323931 3.49173376733028
3 1 7 3 9.58970701957263 3.07806428005557 8.04128742665456 3.06340499281574
4 1 7 4 8.97627397545683 2.0511116693481 9.58970701957263 3.07806428005557
5 1 7 5 8.38154617630044 3.90246896886905 8.97627397545683 2.0511116693481
6 1 7 6 7.71682830923447 3.15955948838219 8.38154617630044 3.90246896886905
7 1 7 7 6.4583212697447 3.03397927472128 7.71682830923447 3.15955948838219
8 1 7 8 8.70826330553204 3.11079820996988 6.4583212697447 3.03397927472128
9 1 7 9 8.7043255453891 3.04395100658118 8.70826330553204 3.11079820996988
10 1 7 10 6.87392244808063 3.25478601729615 8.7043255453891 3.04395100658118
1 2 7 11 6.95676662266179 1.80096891226845 NA NA
2 2 7 12 6.31661841493058 2.18363406559152 6.95676662266179 1.80096891226845
3 2 7 13 6.70404728169946 2.02450331538974 6.31661841493058 2.18363406559152
4 2 7 14 6.66443901929795 3.10343943402168 6.70404728169946 2.02450331538974
5 2 7 15 7.73294272184894 2.02221427358968 6.66443901929795 3.10343943402168
6 2 7 16 8.21779300404011 1.84151126822546 7.73294272184894 2.02221427358968
7 2 7 17 8.44390388124513 1.45403914135437 8.21779300404011 1.84151126822546
8 2 7 18 7.91567543931151 2.82190433856362 8.44390388124513 1.45403914135437
9 2 7 19 7.35730672960278 2.59787678032009 7.91567543931151 2.82190433856362
10 2 7 20 5.80633716703449 1.95145742829583 7.35730672960278 2.59787678032009
1 3 7 21 5.33980012563851 2.60316803239638 NA NA
2 3 7 22 6.66884231119932 3.01947568570265 5.33980012563851 2.60316803239638
3 3 7 23 8.08730849756581 2.00155619587858 6.66884231119932 3.01947568570265
4 3 7 24 8.10928646436438 2.03981527009988 8.08730849756581 2.00155619587858
5 3 7 25 6.37528300187759 1.80709661238606 8.10928646436438 2.03981527009988
6 3 7 26 7.64641484321997 2.30981652121055 6.37528300187759 1.80709661238606
7 3 7 27 7.83377214127554 2.02994255027073 7.64641484321997 2.30981652121055
8 3 7 28 7.15413201475479 2.37220616448149 7.83377214127554 2.02994255027073
9 3 7 29 6.60759533799205 3.42244783825033 7.15413201475479 2.37220616448149
10 3 7 30 5.51023639605575 3.16222194973441 6.60759533799205 3.42244783825033
1 4 7 31 5.78227433866764 4.68046375477836 NA NA
2 4 7 32 6.23524904906023 2.83956094217779 5.78227433866764 4.68046375477836
3 4 7 33 7.42767919810678 1.58385126023541 6.23524904906023 2.83956094217779
4 4 7 34 6.71998056606752 2.31669156387726 7.42767919810678 1.58385126023541
5 4 7 35 8.3310795634026 1.27895902603664 6.71998056606752 2.31669156387726
6 4 7 36 6.56872886157963 2.41867935489431 8.3310795634026 1.27895902603664
7 4 7 37 5.79465263476833 2.74014266498798 6.56872886157963 2.41867935489431
8 4 7 38 7.67459284329102 2.34235629474822 5.79465263476833 2.74014266498798
9 4 7 39 7.43125571171215 2.6894722087762 7.67459284329102 2.34235629474822
10 4 7 40 7.4170082047461 3.01711184476357 7.43125571171215 2.6894722087762
1 5 7 41 7.17687862118298 2.84803819869841 NA NA
2 5 7 42 6.85540254089352 2.81311300101753 7.17687862118298 2.84803819869841
3 5 7 43 6.97117950102795 1.70413407715279 6.85540254089352 2.81311300101753
4 5 7 44 6.52225336462236 2.35537945056979 6.97117950102795 1.70413407715279
5 5 7 45 6.39942245013344 2.5852436385551 6.52225336462236 2.35537945056979
6 5 7 46 7.55265864700448 2.93637286002102 6.39942245013344 2.5852436385551
7 5 7 47 7.80346176706218 2.89966743076025 7.55265864700448 2.93637286002102
8 5 7 48 5.55794567693817 2.52108765195391 7.80346176706218 2.89966743076025
9 5 7 49 8.30187441817637 2.80832085092383 5.55794567693817 2.52108765195391
10 5 7 50 8.5332241796669 2.15245873231291 8.30187441817637 2.80832085092383
1 6 7 51 8.20911947738128 2.85568458802951 NA NA
2 6 7 52 7.956722144465 3.16410257145513 8.20911947738128 2.85568458802951
3 6 7 53 8.86075097384124 2.60294055775945 7.956722144465 3.16410257145513
4 6 7 54 8.70149541167698 1.85500651061383 8.86075097384124 2.60294055775945
5 6 7 55 7.6783975679323 2.22260251891763 8.70149541167698 1.85500651061383
6 6 7 56 6.77573438536907 3.34025755387268 7.6783975679323 2.22260251891763
7 6 7 57 5.0341658128922 3.02211957392378 6.77573438536907 3.34025755387268
8 6 7 58 5.71619391253758 2.18916395571037 5.0341658128922 3.02211957392378
9 6 7 59 6.60739825788716 1.38977402007802 5.71619391253758 2.18916395571037
10 6 7 60 6.88126047858145 2.13779153853293 6.60739825788716 1.38977402007802
1 1 8 1 17.1427145746553 1.83553556686154 NA NA
2 1 8 2 16.5542751091988 2.64915949279423 17.1427145746553 1.83553556686154
3 1 8 3 17.7563751956433 2.28515122612994 16.5542751091988 2.64915949279423
4 1 8 4 17.6774945267072 1.17916928694914 17.7563751956433 2.28515122612994
5 1 8 5 16.6165368815816 2.31683390252376 17.6774945267072 1.17916928694914
6 1 8 6 16.4490899461689 1.7656475320967 16.6165368815816 2.31683390252376
7 1 8 7 15.4694901107532 1.49063189429997 16.4490899461689 1.7656475320967
8 1 8 8 17.1738916640882 1.11622357850659 15.4694901107532 1.49063189429997
9 1 8 9 16.5294948036349 1.32038617288393 17.1738916640882 1.11622357850659
10 1 8 10 16.2963659321699 2.50519105884061 16.5294948036349 1.32038617288393
1 2 8 11 16.9524089069828 1.95373137492272 NA NA
2 2 8 12 17.6275720754946 1.82804772295818 16.9524089069828 1.95373137492272
3 2 8 13 16.7297547985302 1.57885011106273 17.6275720754946 1.82804772295818
4 2 8 14 18.11114570824 1.51278088115259 16.7297547985302 1.57885011106273
5 2 8 15 16.5553878288686 2.80821969848803 18.11114570824 1.51278088115259
6 2 8 16 16.753727184595 2.70520999079384 16.5553878288686 2.80821969848803
7 2 8 17 18.3206088599492 1.56530262799723 16.753727184595 2.70520999079384
8 2 8 18 19.1398485146783 1.95141019397468 18.3206088599492 1.56530262799723
9 2 8 19 17.8394087707088 1.39562247878819 19.1398485146783 1.95141019397468
10 2 8 20 18.5374334782325 2.22677374933552 17.8394087707088 1.39562247878819
1 3 8 21 18.1415905811598 2.10283191924939 NA NA
2 3 8 22 18.6209640494895 0.929339159971962 18.1415905811598 2.10283191924939
3 3 8 23 19.4241005818298 0.566384376501844 18.6209640494895 0.929339159971962
4 3 8 24 19.3743621202391 0.995185638750032 19.4241005818298 0.566384376501844
5 3 8 25 18.3987258898345 1.00427464663352 19.3743621202391 0.995185638750032
6 3 8 26 16.5444233284716 2.19150247328941 18.3987258898345 1.00427464663352
7 3 8 27 15.5990655588456 0.88034939155892 16.5444233284716 2.19150247328941
8 3 8 28 14.6080226883538 1.08885842796641 15.5990655588456 0.88034939155892
9 3 8 29 13.8486169544306 1.57106894849933 14.6080226883538 1.08885842796641
10 3 8 30 15.6536986712069 2.6522805934976 13.8486169544306 1.57106894849933
1 4 8 31 17.4166640181432 2.5960337521204 NA NA
2 4 8 32 17.0732309012569 3.10565063162928 17.4166640181432 2.5960337521204
3 4 8 33 18.2697028614149 1.9471768098644 17.0732309012569 3.10565063162928
4 4 8 34 17.6756697697785 1.82431686017539 18.2697028614149 1.9471768098644
5 4 8 35 18.4084431499936 2.21038736556982 17.6756697697785 1.82431686017539
6 4 8 36 18.8691667472021 1.88817960924293 18.4084431499936 2.21038736556982
7 4 8 37 18.4964350745464 2.00233516092893 18.8691667472021 1.88817960924293
8 4 8 38 18.5770486483457 2.1288631855728 18.4964350745464 2.00233516092893
9 4 8 39 18.25773288862 3.11122042385376 18.5770486483457 2.1288631855728
10 4 8 40 19.287325731577 2.2607915427941 18.25773288862 3.11122042385376
1 5 8 41 19.1553344961504 2.55692547822183 NA NA
2 5 8 42 18.136126900315 2.23320814598099 19.1553344961504 2.55692547822183
3 5 8 43 19.0896391584053 2.85581585897067 18.136126900315 2.23320814598099
4 5 8 44 18.5048047737388 2.12491994734319 19.0896391584053 2.85581585897067
5 5 8 45 18.4082700631707 2.09024282623546 18.5048047737388 2.12491994734319
6 5 8 46 18.1466112694885 2.70040860236494 18.4082700631707 2.09024282623546
7 5 8 47 18.4787684651668 1.24684230880003 18.1466112694885 2.70040860236494
8 5 8 48 15.7722128425876 2.60903867480241 18.4787684651668 1.24684230880003
9 5 8 49 16.1776857314462 0.83292679667772 15.7722128425876 2.60903867480241
10 5 8 50 16.6721009478439 1.29501772103275 16.1776857314462 0.83292679667772
1 6 8 51 16.3938824731241 1.1488309996124 NA NA
2 6 8 52 15.7051451784458 1.29050887395272 16.3938824731241 1.1488309996124
3 6 8 53 16.1910641282367 3.19405994889785 15.7051451784458 1.29050887395272
4 6 8 54 17.6046818986244 1.61370682972649 16.1910641282367 3.19405994889785
5 6 8 55 17.0850923925806 2.1780333685827 17.6046818986244 1.61370682972649
6 6 8 56 16.5817071197152 1.08011491425426 17.0850923925806 2.1780333685827
7 6 8 57 16.193354242608 2.06569853132943 16.5817071197152 1.08011491425426
8 6 8 58 17.2686362959632 2.45823460062598 16.193354242608 2.06569853132943
9 6 8 59 17.6186461049329 3.22328318157273 17.2686362959632 2.45823460062598
10 6 8 60 17.7952824576513 1.87805780867018 17.6186461049329 3.22328318157273
1 1 9 1 17.5130304346057 -3.53123124200107 NA NA
2 1 9 2 19.3525639479411 -2.43499182278154 17.5130304346057 -3.53123124200107
3 1 9 3 18.0668190752564 -2.57142731117736 19.3525639479411 -2.43499182278154
4 1 9 4 19.1504606916191 -1.96568976850818 18.0668190752564 -2.57142731117736
5 1 9 5 20.1082718305802 -3.27178686180341 19.1504606916191 -1.96568976850818
6 1 9 6 20.6719726242424 -2.51565660643567 20.1082718305802 -3.27178686180341
7 1 9 7 20.728551859349 -3.92157631750044 20.6719726242424 -2.51565660643567
8 1 9 8 20.0479228671906 -5.13331538577739 20.728551859349 -3.92157631750044
9 1 9 9 20.4465703931199 -3.18587120394624 20.0479228671906 -5.13331538577739
10 1 9 10 20.825509176125 -4.37671923934434 20.4465703931199 -3.18587120394624
1 2 9 11 20.3145688583806 -3.71866112384395 NA NA
2 2 9 12 20.1014076119689 -4.18172401965795 20.3145688583806 -3.71866112384395
3 2 9 13 20.2832336166692 -3.66351852182228 20.1014076119689 -4.18172401965795
4 2 9 14 19.3601440140047 -3.70247571044719 20.2832336166692 -3.66351852182228
5 2 9 15 19.5556225624906 -3.64578627298844 19.3601440140047 -3.70247571044719
6 2 9 16 18.5260503914257 -2.46740768001655 19.5556225624906 -3.64578627298844
7 2 9 17 19.6493447909158 -2.89778723859271 18.5260503914257 -2.46740768001655
8 2 9 18 20.0280844579129 -2.23445621730711 19.6493447909158 -2.89778723859271
9 2 9 19 21.4276509308298 -3.30945856813836 20.0280844579129 -2.23445621730711
10 2 9 20 21.2156854668851 -3.91334170493894 21.4276509308298 -3.30945856813836
1 3 9 21 22.1513256438468 -3.16294292016893 NA NA
2 3 9 22 22.9434427250367 -4.49037235039977 22.1513256438468 -3.16294292016893
3 3 9 23 23.0905236047063 -3.29209361839345 22.9434427250367 -4.49037235039977
4 3 9 24 24.0099161961582 -3.07696721699525 23.0905236047063 -3.29209361839345
5 3 9 25 23.4495225302372 -4.11785289544374 24.0099161961582 -3.07696721699525
6 3 9 26 21.8124715104019 -5.14322948809343 23.4495225302372 -4.11785289544374
7 3 9 27 21.2610886669703 -2.62948302848887 21.8124715104019 -5.14322948809343
8 3 9 28 20.1084788481036 -4.46215785063052 21.2610886669703 -2.62948302848887
9 3 9 29 19.9501803229985 -2.41204980732795 20.1084788481036 -4.46215785063052
10 3 9 30 18.6632138165547 -3.02148447016273 19.9501803229985 -2.41204980732795
1 4 9 31 20.6297500617828 -3.21066385742176 NA NA
2 4 9 32 20.0381549793226 -4.57241793556303 20.6297500617828 -3.21066385742176
3 4 9 33 18.8062504488061 -2.95254719638385 20.0381549793226 -4.57241793556303
4 4 9 34 19.3621999537952 -3.89979215214959 18.8062504488061 -2.95254719638385
5 4 9 35 20.2842469361207 -3.61520592669187 19.3621999537952 -3.89979215214959
6 4 9 36 19.522393215814 -2.92746976343465 20.2842469361207 -3.61520592669187
7 4 9 37 19.0156176026413 -1.95073998395974 19.522393215814 -2.92746976343465
8 4 9 38 19.1389086779035 -2.63167554759583 19.0156176026413 -1.95073998395974
9 4 9 39 19.7017089544149 -3.33889955950532 19.1389086779035 -2.63167554759583
10 4 9 40 21.3088835764947 -3.26535510311808 19.7017089544149 -3.33889955950532
1 5 9 41 22.4404924884535 -3.8909824013528 NA NA
2 5 9 42 22.1661105353652 -4.09595976384844 22.4404924884535 -3.8909824013528
3 5 9 43 21.1089021204195 -4.89479155253129 22.1661105353652 -4.09595976384844
4 5 9 44 19.9652525119412 -3.56440425694505 21.1089021204195 -4.89479155253129
5 5 9 45 18.1493060253926 -3.1796256744423 19.9652525119412 -3.56440425694505
6 5 9 46 19.5285206335424 -3.04993611241079 18.1493060253926 -3.1796256744423
7 5 9 47 18.0067094215588 -4.10680162329932 19.5285206335424 -3.04993611241079
8 5 9 48 18.1458749818958 -3.4510612720074 18.0067094215588 -4.10680162329932
9 5 9 49 19.5800609588337 -3.30736913715168 18.1458749818958 -3.4510612720074
10 5 9 50 20.3000381014897 -4.265733943527 19.5800609588337 -3.30736913715168
1 6 9 51 19.83025098288 -2.3040237635196 NA NA
2 6 9 52 20.136401989246 -2.45030100782253 19.83025098288 -2.3040237635196
3 6 9 53 19.0852800226114 -3.19592169317076 20.136401989246 -2.45030100782253
4 6 9 54 19.0684298359675 -3.45839841962309 19.0852800226114 -3.19592169317076
5 6 9 55 19.9586475754351 -1.3659744233216 19.0684298359675 -3.45839841962309
6 6 9 56 21.1961431762037 -2.10989009768317 19.9586475754351 -1.3659744233216
7 6 9 57 22.349073294665 -2.51009255018452 21.1961431762037 -2.10989009768317
8 6 9 58 22.3954802600933 -3.20335102806069 22.349073294665 -2.51009255018452
9 6 9 59 21.5141113186848 -4.17539622223067 22.3954802600933 -3.20335102806069
10 6 9 60 21.6324099771594 -3.54988145986529 21.5141113186848 -4.17539622223067
1 1 10 1 5.99269665832221 1.74695206726256 NA NA
2 1 10 2 5.18484113373868 2.68084519633873 5.99269665832221 1.74695206726256
3 1 10 3 6.51861550662607 2.89638673013687 5.18484113373868 2.68084519633873
4 1 10 4 6.22318557542603 1.37470250555608 6.51861550662607 2.89638673013687
5 1 10 5 5.27991989387837 0.738700276457624 6.22318557542603 1.37470250555608
6 1 10 6 5.86062987377608 1.56742388992304 5.27991989387837 0.738700276457624
7 1 10 7 4.8754902734982 2.34236148803151 5.86062987377608 1.56742388992304
8 1 10 8 5.70961922486955 1.85882063498714 4.8754902734982 2.34236148803151
9 1 10 9 5.65843645786603 2.04755750792654 5.70961922486955 1.85882063498714
10 1 10 10 4.95184591686149 2.34437682562697 5.65843645786603 2.04755750792654
1 2 10 11 5.15390983480369 2.13178127894833 NA NA
2 2 10 12 6.28949011995234 1.79700826984417 5.15390983480369 2.13178127894833
3 2 10 13 4.45207189803228 3.42278054169259 6.28949011995234 1.79700826984417
4 2 10 14 3.87579211931637 1.89515242707174 4.45207189803228 3.42278054169259
5 2 10 15 3.82060460757881 1.39010714737706 3.87579211931637 1.89515242707174
6 2 10 16 4.01937394849207 2.01876710823111 3.82060460757881 1.39010714737706
7 2 10 17 6.88229218710351 1.29412756247024 4.01937394849207 2.01876710823111
8 2 10 18 6.65722892932646 1.23246437883327 6.88229218710351 1.29412756247024
9 2 10 19 4.33195287337345 2.16823333235819 6.65722892932646 1.23246437883327
10 2 10 20 4.11501202288671 1.81936502705987 4.33195287337345 2.16823333235819
1 3 10 21 6.1499592079024 1.50056351877647 NA NA
2 3 10 22 5.64372361816252 2.08688932412284 6.1499592079024 1.50056351877647
3 3 10 23 6.82289868455226 1.62323275245881 5.64372361816252 2.08688932412284
4 3 10 24 5.35208503608374 3.35863692383348 6.82289868455226 1.62323275245881
5 3 10 25 5.37924308969828 1.66733316236044 5.35208503608374 3.35863692383348
6 3 10 26 6.15480975694841 2.27917626408969 5.37924308969828 1.66733316236044
7 3 10 27 6.49280617189656 2.68013052577334 6.15480975694841 2.27917626408969
8 3 10 28 5.87535404029509 3.0035472076734 6.49280617189656 2.68013052577334
9 3 10 29 4.98644837291302 3.49912923936694 5.87535404029509 3.0035472076734
10 3 10 30 6.01204666912702 2.47245053054601 4.98644837291302 3.49912923936694
1 4 10 31 5.29491138907983 1.18114610419457 NA NA
2 4 10 32 5.9530728425557 0.856502371403831 5.29491138907983 1.18114610419457
3 4 10 33 4.26779328324545 1.55887573114095 5.9530728425557 0.856502371403831
4 4 10 34 2.56478739707626 1.58006441993183 4.26779328324545 1.55887573114095
5 4 10 35 4.02719066332162 1.15426844779823 2.56478739707626 1.58006441993183
6 4 10 36 3.28677688199628 2.33429191263279 4.02719066332162 1.15426844779823
7 4 10 37 5.71576867844703 2.59114349182301 3.28677688199628 2.33429191263279
8 4 10 38 6.81009870747955 1.01634178917258 5.71576867844703 2.59114349182301
9 4 10 39 5.68097781627702 2.34961655640855 6.81009870747955 1.01634178917258
10 4 10 40 5.32076119058784 2.98619120461363 5.68097781627702 2.34961655640855
1 5 10 41 4.62512384146656 2.28477381441257 NA NA
2 5 10 42 4.7943980036076 1.82802562311517 4.62512384146656 2.28477381441257
3 5 10 43 4.87523459612332 1.20414254887402 4.7943980036076 1.82802562311517
4 5 10 44 3.39847113049753 3.05358043095242 4.87523459612332 1.20414254887402
5 5 10 45 4.21854579760707 1.38874232945349 3.39847113049753 3.05358043095242
6 5 10 46 3.29637661088976 1.86656811814241 4.21854579760707 1.38874232945349
7 5 10 47 3.07234441181261 2.525689278261 3.29637661088976 1.86656811814241
8 5 10 48 3.62684791913099 1.45297124157394 3.07234441181261 2.525689278261
9 5 10 49 3.73213477812803 1.2346285687711 3.62684791913099 1.45297124157394
10 5 10 50 4.65889391141435 1.84491540171475 3.73213477812803 1.2346285687711
1 6 10 51 4.93854146023471 1.99694591381338 NA NA
2 6 10 52 5.48371043248489 2.26831313971802 4.93854146023471 1.99694591381338
3 6 10 53 5.29373015727703 1.61814788767879 5.48371043248489 2.26831313971802
4 6 10 54 5.62957760241063 2.02698032713828 5.29373015727703 1.61814788767879
5 6 10 55 6.28120936081485 0.629191844963051 5.62957760241063 2.02698032713828
6 6 10 56 3.86776516960869 1.89139659040373 6.28120936081485 0.629191844963051
